Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:15WbjBy1bzH1UsUldBwwlW,71c8417802d241c6b2c478d5a45128b3,2025-12-04T16:30:39Z,8,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:1dS6gJaVIvvIjnoXJS3V7U,71c8417802d241c6b2c478d5a45128b3,2025-12-04T16:30:39Z,-1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:2nilAlGEZmwyaLTMMyDdLo,71c8417802d241c6b2c478d5a45128b3,2025-12-04T16:30:39Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3ck4j6wJ1FLESAqIOKgXPW,71c8417802d241c6b2c478d5a45128b3,2025-12-04T16:30:39Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:4XTuSMs47SIg35KxhNIUGe,71c8417802d241c6b2c478d5a45128b3,2025-12-04T16:30:39Z,5,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:59WN2psjkt1tyaxjspN8fp,71c8417802d241c6b2c478d5a45128b3,2025-12-04T16:30:39Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5MbXzXGbqobR8xPVPs8OXA,71c8417802d241c6b2c478d5a45128b3,2025-12-04T16:30:39Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:644es5aYPJghtZLjM1rmSP,71c8417802d241c6b2c478d5a45128b3,2025-12-04T16:30:39Z,2,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:0g10ndCuaKKaDqUa7gKZMV,71c8417802d241c6b2c478d5a45128b3,2025-12-04T16:30:39Z,5,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:69MyxFlOm2ennzuE2FqeM1,71c8417802d241c6b2c478d5a45128b3,2025-12-04T16:30:39Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:0g10ndCuaKKaDqUa7gKZMV,3828fb97e38e4bfdac4343c43216a492,2025-12-05T09:55:02Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:15WbjBy1bzH1UsUldBwwlW,3828fb97e38e4bfdac4343c43216a492,2025-12-05T09:55:02Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:1dS6gJaVIvvIjnoXJS3V7U,3828fb97e38e4bfdac4343c43216a492,2025-12-05T09:55:02Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:2nilAlGEZmwyaLTMMyDdLo,3828fb97e38e4bfdac4343c43216a492,2025-12-05T09:55:02Z,5,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3ck4j6wJ1FLESAqIOKgXPW,3828fb97e38e4bfdac4343c43216a492,2025-12-05T09:55:02Z,7,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3UmaczJpikHgJFyBTAJVoz,3828fb97e38e4bfdac4343c43216a492,2025-12-05T09:55:02Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:4XTuSMs47SIg35KxhNIUGe,3828fb97e38e4bfdac4343c43216a492,2025-12-05T09:55:02Z,6,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:59WN2psjkt1tyaxjspN8fp,3828fb97e38e4bfdac4343c43216a492,2025-12-05T09:55:02Z,-1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5BAXlRDW3YaPr3rfqV51TA,3828fb97e38e4bfdac4343c43216a492,2025-12-05T09:55:02Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5MbXzXGbqobR8xPVPs8OXA,3828fb97e38e4bfdac4343c43216a492,2025-12-05T09:55:02Z,5,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:69MyxFlOm2ennzuE2FqeM1,3828fb97e38e4bfdac4343c43216a492,2025-12-05T09:55:02Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:0g10ndCuaKKaDqUa7gKZMV,d007026516024c34981c654238511be8,2025-12-05T11:26:37Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:1dS6gJaVIvvIjnoXJS3V7U,d007026516024c34981c654238511be8,2025-12-05T11:26:37Z,4,Hook it to my veins ,c955f703e82c4d7290657f55ce3de4f1
spotify:track:2nilAlGEZmwyaLTMMyDdLo,d007026516024c34981c654238511be8,2025-12-05T11:26:37Z,6,Bon Iver is just major autumn & winter vibes - log cabin in the Canadian woods job,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3ck4j6wJ1FLESAqIOKgXPW,d007026516024c34981c654238511be8,2025-12-05T11:26:37Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3UmaczJpikHgJFyBTAJVoz,d007026516024c34981c654238511be8,2025-12-05T11:26:37Z,0,"You haven’t sold me on winter, it’s giving Smarch",c955f703e82c4d7290657f55ce3de4f1
spotify:track:4XTuSMs47SIg35KxhNIUGe,d007026516024c34981c654238511be8,2025-12-05T11:26:37Z,5,Hi Lucy! I was thinking about this one & then I was thinking you would submit it too lol. Imagine I’m wrong now that’s embarrassing. I did a Xmas pub quiz last year & this was in the music round as a Xmas song & I was happy I got the answer right,c955f703e82c4d7290657f55ce3de4f1
spotify:track:59WN2psjkt1tyaxjspN8fp,d007026516024c34981c654238511be8,2025-12-05T11:26:37Z,-1,Ehhhhhh,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5BAXlRDW3YaPr3rfqV51TA,d007026516024c34981c654238511be8,2025-12-05T11:26:37Z,5,I used this song to make videos when I went to the Arctic circle in Norway a few years ago. Snowy wintery vibes to the max ,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5MbXzXGbqobR8xPVPs8OXA,d007026516024c34981c654238511be8,2025-12-05T11:26:37Z,3,Actually maybe this is Lucy lol,c955f703e82c4d7290657f55ce3de4f1
spotify:track:644es5aYPJghtZLjM1rmSP,d007026516024c34981c654238511be8,2025-12-05T11:26:37Z,4,I had been thinking Winds of Winter from GOT for a similar train of thought but this slaps,c955f703e82c4d7290657f55ce3de4f1
spotify:track:69MyxFlOm2ennzuE2FqeM1,d007026516024c34981c654238511be8,2025-12-05T11:26:37Z,2,Sun shines cold alright ,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5MbXzXGbqobR8xPVPs8OXA,2fc9c6b8f92145d697caadac61426533,2025-12-05T11:45:27Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:0g10ndCuaKKaDqUa7gKZMV,2fc9c6b8f92145d697caadac61426533,2025-12-05T11:45:27Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:15WbjBy1bzH1UsUldBwwlW,2fc9c6b8f92145d697caadac61426533,2025-12-05T11:45:27Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:1dS6gJaVIvvIjnoXJS3V7U,2fc9c6b8f92145d697caadac61426533,2025-12-05T11:45:27Z,4,Consent was invented in 1964-  people in 1963.,c955f703e82c4d7290657f55ce3de4f1
spotify:track:2nilAlGEZmwyaLTMMyDdLo,2fc9c6b8f92145d697caadac61426533,2025-12-05T11:45:27Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3UmaczJpikHgJFyBTAJVoz,2fc9c6b8f92145d697caadac61426533,2025-12-05T11:45:27Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:4XTuSMs47SIg35KxhNIUGe,2fc9c6b8f92145d697caadac61426533,2025-12-05T11:45:27Z,8,Was my number one ,c955f703e82c4d7290657f55ce3de4f1
spotify:track:59WN2psjkt1tyaxjspN8fp,2fc9c6b8f92145d697caadac61426533,2025-12-05T11:45:27Z,7,Takes me back to winter 2009,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5BAXlRDW3YaPr3rfqV51TA,2fc9c6b8f92145d697caadac61426533,2025-12-05T11:45:27Z,2,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:644es5aYPJghtZLjM1rmSP,2fc9c6b8f92145d697caadac61426533,2025-12-05T11:45:27Z,-1,Feels like spring to me :(,c955f703e82c4d7290657f55ce3de4f1
spotify:track:69MyxFlOm2ennzuE2FqeM1,a3ae0c49642a47d48c37d7c01c632225,2025-12-05T12:13:22Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:0g10ndCuaKKaDqUa7gKZMV,a3ae0c49642a47d48c37d7c01c632225,2025-12-05T12:13:22Z,2,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:15WbjBy1bzH1UsUldBwwlW,a3ae0c49642a47d48c37d7c01c632225,2025-12-05T12:13:22Z,7,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:1dS6gJaVIvvIjnoXJS3V7U,a3ae0c49642a47d48c37d7c01c632225,2025-12-05T12:13:22Z,5,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:2nilAlGEZmwyaLTMMyDdLo,a3ae0c49642a47d48c37d7c01c632225,2025-12-05T12:13:22Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3ck4j6wJ1FLESAqIOKgXPW,a3ae0c49642a47d48c37d7c01c632225,2025-12-05T12:13:22Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3UmaczJpikHgJFyBTAJVoz,a3ae0c49642a47d48c37d7c01c632225,2025-12-05T12:13:22Z,-1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:4XTuSMs47SIg35KxhNIUGe,a3ae0c49642a47d48c37d7c01c632225,2025-12-05T12:13:22Z,2,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:59WN2psjkt1tyaxjspN8fp,a3ae0c49642a47d48c37d7c01c632225,2025-12-05T12:13:22Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5BAXlRDW3YaPr3rfqV51TA,a3ae0c49642a47d48c37d7c01c632225,2025-12-05T12:13:22Z,5,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:644es5aYPJghtZLjM1rmSP,a3ae0c49642a47d48c37d7c01c632225,2025-12-05T12:13:22Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:0g10ndCuaKKaDqUa7gKZMV,96d515a50352471caca66cdd7e710407,2025-12-05T12:16:31Z,-1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:69MyxFlOm2ennzuE2FqeM1,96d515a50352471caca66cdd7e710407,2025-12-05T12:16:31Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:644es5aYPJghtZLjM1rmSP,96d515a50352471caca66cdd7e710407,2025-12-05T12:16:31Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5MbXzXGbqobR8xPVPs8OXA,96d515a50352471caca66cdd7e710407,2025-12-05T12:16:31Z,6,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5BAXlRDW3YaPr3rfqV51TA,96d515a50352471caca66cdd7e710407,2025-12-05T12:16:31Z,5,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:4XTuSMs47SIg35KxhNIUGe,96d515a50352471caca66cdd7e710407,2025-12-05T12:16:31Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3UmaczJpikHgJFyBTAJVoz,96d515a50352471caca66cdd7e710407,2025-12-05T12:16:31Z,2,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3ck4j6wJ1FLESAqIOKgXPW,96d515a50352471caca66cdd7e710407,2025-12-05T12:16:31Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:2nilAlGEZmwyaLTMMyDdLo,96d515a50352471caca66cdd7e710407,2025-12-05T12:16:31Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:1dS6gJaVIvvIjnoXJS3V7U,96d515a50352471caca66cdd7e710407,2025-12-05T12:16:31Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:15WbjBy1bzH1UsUldBwwlW,96d515a50352471caca66cdd7e710407,2025-12-05T12:16:31Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:59WN2psjkt1tyaxjspN8fp,e43c6e753dbf4f999a68467b26ac1663,2025-12-05T12:21:49Z,0,"Love that this got Christmas number 1, but still doesn’t feel wintery to me",c955f703e82c4d7290657f55ce3de4f1
spotify:track:0g10ndCuaKKaDqUa7gKZMV,e43c6e753dbf4f999a68467b26ac1663,2025-12-05T12:21:49Z,6,Class,c955f703e82c4d7290657f55ce3de4f1
spotify:track:15WbjBy1bzH1UsUldBwwlW,e43c6e753dbf4f999a68467b26ac1663,2025-12-05T12:21:49Z,8,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:1dS6gJaVIvvIjnoXJS3V7U,e43c6e753dbf4f999a68467b26ac1663,2025-12-05T12:21:49Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3ck4j6wJ1FLESAqIOKgXPW,e43c6e753dbf4f999a68467b26ac1663,2025-12-05T12:21:49Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3UmaczJpikHgJFyBTAJVoz,e43c6e753dbf4f999a68467b26ac1663,2025-12-05T12:21:49Z,2,Rainy background noise is huge in this,c955f703e82c4d7290657f55ce3de4f1
spotify:track:4XTuSMs47SIg35KxhNIUGe,e43c6e753dbf4f999a68467b26ac1663,2025-12-05T12:21:49Z,5,Cosy,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5BAXlRDW3YaPr3rfqV51TA,e43c6e753dbf4f999a68467b26ac1663,2025-12-05T12:21:49Z,-1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5MbXzXGbqobR8xPVPs8OXA,e43c6e753dbf4f999a68467b26ac1663,2025-12-05T12:21:49Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:644es5aYPJghtZLjM1rmSP,e43c6e753dbf4f999a68467b26ac1663,2025-12-05T12:21:49Z,4,Extra points for Christmas LOTR marathon,c955f703e82c4d7290657f55ce3de4f1
spotify:track:69MyxFlOm2ennzuE2FqeM1,e43c6e753dbf4f999a68467b26ac1663,2025-12-05T12:21:49Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:15WbjBy1bzH1UsUldBwwlW,a8e4878c0eef4cf2b98d20b54391601d,2025-12-05T13:32:59Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:69MyxFlOm2ennzuE2FqeM1,a8e4878c0eef4cf2b98d20b54391601d,2025-12-05T13:32:59Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:2nilAlGEZmwyaLTMMyDdLo,a8e4878c0eef4cf2b98d20b54391601d,2025-12-05T13:32:59Z,7,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3ck4j6wJ1FLESAqIOKgXPW,a8e4878c0eef4cf2b98d20b54391601d,2025-12-05T13:32:59Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3UmaczJpikHgJFyBTAJVoz,a8e4878c0eef4cf2b98d20b54391601d,2025-12-05T13:32:59Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:4XTuSMs47SIg35KxhNIUGe,a8e4878c0eef4cf2b98d20b54391601d,2025-12-05T13:32:59Z,6,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:0g10ndCuaKKaDqUa7gKZMV,a8e4878c0eef4cf2b98d20b54391601d,2025-12-05T13:32:59Z,2,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:59WN2psjkt1tyaxjspN8fp,a8e4878c0eef4cf2b98d20b54391601d,2025-12-05T13:32:59Z,-1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5BAXlRDW3YaPr3rfqV51TA,a8e4878c0eef4cf2b98d20b54391601d,2025-12-05T13:32:59Z,8,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5MbXzXGbqobR8xPVPs8OXA,a8e4878c0eef4cf2b98d20b54391601d,2025-12-05T13:32:59Z,2,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:644es5aYPJghtZLjM1rmSP,a8e4878c0eef4cf2b98d20b54391601d,2025-12-05T13:32:59Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:1dS6gJaVIvvIjnoXJS3V7U,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-05T18:08:31Z,2,Gorgeous but i feel this is for christmas not winter,c955f703e82c4d7290657f55ce3de4f1
spotify:track:15WbjBy1bzH1UsUldBwwlW,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-05T18:08:31Z,6,Ah thats luvli now,c955f703e82c4d7290657f55ce3de4f1
spotify:track:2nilAlGEZmwyaLTMMyDdLo,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-05T18:08:31Z,0,This one just never reslly did it for me sorryyy,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3ck4j6wJ1FLESAqIOKgXPW,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-05T18:08:31Z,2,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3UmaczJpikHgJFyBTAJVoz,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-05T18:08:31Z,5,Unreal pull. The rain sounds 👌,c955f703e82c4d7290657f55ce3de4f1
spotify:track:4XTuSMs47SIg35KxhNIUGe,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-05T18:08:31Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:59WN2psjkt1tyaxjspN8fp,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-05T18:08:31Z,2,Fk the xfactor 🤘,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5BAXlRDW3YaPr3rfqV51TA,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-05T18:08:31Z,2,"Pretty & wintery, maybe not enough going on for me",c955f703e82c4d7290657f55ce3de4f1
spotify:track:5MbXzXGbqobR8xPVPs8OXA,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-05T18:08:31Z,4,"I love this song but is way more autumn than winter for me, sorry kev",c955f703e82c4d7290657f55ce3de4f1
spotify:track:644es5aYPJghtZLjM1rmSP,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-05T18:08:31Z,-1,"Obvs a banger and i get your point re watching the films, but this song feels liks spring to me? The shire is sunny af",c955f703e82c4d7290657f55ce3de4f1
spotify:track:69MyxFlOm2ennzuE2FqeM1,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-05T18:08:31Z,8,Such a treat to hear a song for the first time and love it straight away. And so wintery,c955f703e82c4d7290657f55ce3de4f1
spotify:track:0g10ndCuaKKaDqUa7gKZMV,0034474c5f804b6e99a366f09da69b35,2025-12-05T18:28:48Z,2,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:15WbjBy1bzH1UsUldBwwlW,0034474c5f804b6e99a366f09da69b35,2025-12-05T18:28:48Z,-1,I couldn't give a fuck about Bon Iver sorry,c955f703e82c4d7290657f55ce3de4f1
spotify:track:1dS6gJaVIvvIjnoXJS3V7U,0034474c5f804b6e99a366f09da69b35,2025-12-05T18:28:48Z,2,I know this is like a classic but didnt do much for me soz,c955f703e82c4d7290657f55ce3de4f1
spotify:track:2nilAlGEZmwyaLTMMyDdLo,0034474c5f804b6e99a366f09da69b35,2025-12-05T18:28:48Z,2,"Similar to the other Bon Iver song, I couldn't give a fuck about Bon Iver sorry",c955f703e82c4d7290657f55ce3de4f1
spotify:track:3ck4j6wJ1FLESAqIOKgXPW,0034474c5f804b6e99a366f09da69b35,2025-12-05T18:28:48Z,7,I like this :) ,c955f703e82c4d7290657f55ce3de4f1
spotify:track:4XTuSMs47SIg35KxhNIUGe,0034474c5f804b6e99a366f09da69b35,2025-12-05T18:28:48Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:59WN2psjkt1tyaxjspN8fp,0034474c5f804b6e99a366f09da69b35,2025-12-05T18:28:48Z,3,not very wintery but yeah a rock ,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5BAXlRDW3YaPr3rfqV51TA,0034474c5f804b6e99a366f09da69b35,2025-12-05T18:28:48Z,2,"nice and chill, didnt do much for me tho",c955f703e82c4d7290657f55ce3de4f1
spotify:track:5MbXzXGbqobR8xPVPs8OXA,0034474c5f804b6e99a366f09da69b35,2025-12-05T18:28:48Z,8,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:644es5aYPJghtZLjM1rmSP,0034474c5f804b6e99a366f09da69b35,2025-12-05T18:28:48Z,1,havent seen lord of the rings so cant associated with this soz,c955f703e82c4d7290657f55ce3de4f1
spotify:track:69MyxFlOm2ennzuE2FqeM1,0034474c5f804b6e99a366f09da69b35,2025-12-05T18:28:48Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:0g10ndCuaKKaDqUa7gKZMV,78d12b4b50924b6e83f2a060a150a8e8,2025-12-05T20:13:38Z,-1,Not my cuppa t sorry,c955f703e82c4d7290657f55ce3de4f1
spotify:track:15WbjBy1bzH1UsUldBwwlW,78d12b4b50924b6e83f2a060a150a8e8,2025-12-05T20:13:38Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:1dS6gJaVIvvIjnoXJS3V7U,78d12b4b50924b6e83f2a060a150a8e8,2025-12-05T20:13:38Z,4,Unexpectedly horny song,c955f703e82c4d7290657f55ce3de4f1
spotify:track:2nilAlGEZmwyaLTMMyDdLo,78d12b4b50924b6e83f2a060a150a8e8,2025-12-05T20:13:38Z,4,Only one bon iver can win,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3ck4j6wJ1FLESAqIOKgXPW,78d12b4b50924b6e83f2a060a150a8e8,2025-12-05T20:13:38Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3UmaczJpikHgJFyBTAJVoz,78d12b4b50924b6e83f2a060a150a8e8,2025-12-05T20:13:38Z,2,Bleak,c955f703e82c4d7290657f55ce3de4f1
spotify:track:4XTuSMs47SIg35KxhNIUGe,78d12b4b50924b6e83f2a060a150a8e8,2025-12-05T20:13:38Z,5,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:59WN2psjkt1tyaxjspN8fp,78d12b4b50924b6e83f2a060a150a8e8,2025-12-05T20:13:38Z,3,Choon,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5BAXlRDW3YaPr3rfqV51TA,78d12b4b50924b6e83f2a060a150a8e8,2025-12-05T20:13:38Z,3,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5MbXzXGbqobR8xPVPs8OXA,78d12b4b50924b6e83f2a060a150a8e8,2025-12-05T20:13:38Z,6,Love this song so much,c955f703e82c4d7290657f55ce3de4f1
spotify:track:644es5aYPJghtZLjM1rmSP,78d12b4b50924b6e83f2a060a150a8e8,2025-12-05T20:13:38Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:0g10ndCuaKKaDqUa7gKZMV,dfd346d38f17465b9e121991477a6c8b,2025-12-05T20:58:46Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:15WbjBy1bzH1UsUldBwwlW,dfd346d38f17465b9e121991477a6c8b,2025-12-05T20:58:46Z,8,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:69MyxFlOm2ennzuE2FqeM1,dfd346d38f17465b9e121991477a6c8b,2025-12-05T20:58:46Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:644es5aYPJghtZLjM1rmSP,dfd346d38f17465b9e121991477a6c8b,2025-12-05T20:58:46Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5MbXzXGbqobR8xPVPs8OXA,dfd346d38f17465b9e121991477a6c8b,2025-12-05T20:58:46Z,4,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:5BAXlRDW3YaPr3rfqV51TA,dfd346d38f17465b9e121991477a6c8b,2025-12-05T20:58:46Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:59WN2psjkt1tyaxjspN8fp,dfd346d38f17465b9e121991477a6c8b,2025-12-05T20:58:46Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3UmaczJpikHgJFyBTAJVoz,dfd346d38f17465b9e121991477a6c8b,2025-12-05T20:58:46Z,6,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:3ck4j6wJ1FLESAqIOKgXPW,dfd346d38f17465b9e121991477a6c8b,2025-12-05T20:58:46Z,1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:2nilAlGEZmwyaLTMMyDdLo,dfd346d38f17465b9e121991477a6c8b,2025-12-05T20:58:46Z,8,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:1dS6gJaVIvvIjnoXJS3V7U,dfd346d38f17465b9e121991477a6c8b,2025-12-05T20:58:46Z,-1,,c955f703e82c4d7290657f55ce3de4f1
spotify:track:0wrs5ucXutScEWOhdWdGBB,d007026516024c34981c654238511be8,2025-12-06T20:36:23Z,1,I do love this song & I know it’s jungle/d&b but just doesn’t feel reggae adjacent enough for me :(,2cb45f3ab887474fb0375639968cf4df
spotify:track:0kTm6R5uFSU6fVznSh5UfU,d007026516024c34981c654238511be8,2025-12-06T20:36:23Z,3,I mean there is a Marley so it fits the bill,2cb45f3ab887474fb0375639968cf4df
spotify:track:1DLBEsab14e7fa4CUEDKcI,d007026516024c34981c654238511be8,2025-12-06T20:36:23Z,2,What’s worse than a rapist? A child,2cb45f3ab887474fb0375639968cf4df
spotify:track:1HGyhNaRUFEDBiVLbvtbL6,d007026516024c34981c654238511be8,2025-12-06T20:36:23Z,4,,2cb45f3ab887474fb0375639968cf4df
spotify:track:1q8gelFgFYUwoWpQV7WNCe,d007026516024c34981c654238511be8,2025-12-06T20:36:23Z,4,Ok just this one time!! Great song,2cb45f3ab887474fb0375639968cf4df
spotify:track:1Rvl8qsKJurfFTyWLBI9ib,d007026516024c34981c654238511be8,2025-12-06T20:36:23Z,2,,2cb45f3ab887474fb0375639968cf4df
spotify:track:24Si0Kw3pu2RxX1jrbBg5A,d007026516024c34981c654238511be8,2025-12-06T20:36:23Z,5,This is a throwback to EP 2018 for me,2cb45f3ab887474fb0375639968cf4df
spotify:track:2Q9F3D53QeclwbsY24cuxO,d007026516024c34981c654238511be8,2025-12-06T20:36:23Z,6,🤝,2cb45f3ab887474fb0375639968cf4df
spotify:track:4NZelLDnQqYiojtv0eiffp,d007026516024c34981c654238511be8,2025-12-06T20:36:23Z,-1,Again not reggae adjacent enough for me :/ Bunch of white guys with ska elements ,2cb45f3ab887474fb0375639968cf4df
spotify:track:5OF6QGUPdRiYesMy002wdr,d007026516024c34981c654238511be8,2025-12-06T20:36:23Z,3,This is cool,2cb45f3ab887474fb0375639968cf4df
spotify:track:7aMmnUhaQdRmBoV2pC17GK,d007026516024c34981c654238511be8,2025-12-06T20:36:23Z,5,You’re right there,2cb45f3ab887474fb0375639968cf4df
spotify:track:1DLBEsab14e7fa4CUEDKcI,e43c6e753dbf4f999a68467b26ac1663,2025-12-07T07:52:25Z,1,🇯🇵,2cb45f3ab887474fb0375639968cf4df
spotify:track:1HGyhNaRUFEDBiVLbvtbL6,e43c6e753dbf4f999a68467b26ac1663,2025-12-07T07:52:25Z,2,,2cb45f3ab887474fb0375639968cf4df
spotify:track:1q8gelFgFYUwoWpQV7WNCe,e43c6e753dbf4f999a68467b26ac1663,2025-12-07T07:52:25Z,4,,2cb45f3ab887474fb0375639968cf4df
spotify:track:1Rvl8qsKJurfFTyWLBI9ib,e43c6e753dbf4f999a68467b26ac1663,2025-12-07T07:52:25Z,6,,2cb45f3ab887474fb0375639968cf4df
spotify:track:24Si0Kw3pu2RxX1jrbBg5A,e43c6e753dbf4f999a68467b26ac1663,2025-12-07T07:52:25Z,5,,2cb45f3ab887474fb0375639968cf4df
spotify:track:2Q9F3D53QeclwbsY24cuxO,e43c6e753dbf4f999a68467b26ac1663,2025-12-07T07:52:25Z,4,,2cb45f3ab887474fb0375639968cf4df
spotify:track:3BlBgTuUlGKFO9EhhnJZhA,e43c6e753dbf4f999a68467b26ac1663,2025-12-07T07:52:25Z,3,,2cb45f3ab887474fb0375639968cf4df
